URL (For Author or Uniform title) or URI,LC # / VIAF URI,LC NAME/TITLE or VIAF AUTHOR NAME,OLD AUTHOR NAME,LS AUTHOR NAME,PHI AUTHOR NAME,OLD AUTHOR NAME ABBREVIATION,LS AUTHOR NAME ABBREVIATION,A&G AUTHOR NAME ABBREVIATION,WORK TITLE,OLD ABBREVIATED TITLE,LS ABBREVIATED TITLE,A&G ABBREVIATED TITLE,OLD STANDARD EDITION,WE OWN?,TLL Standard Edition,WE OWN?,LS STANDARD EDITION,WE OWN?,PHI#,STOA#,PERSEUS HAS THIS WORK,Other identifier,NOTE,URL
http://viaf.org/viaf/59888289/,n88-115324,"Donatus, Tiberius Claudius",none,"Donatus, Tiberius Claudius",none,none,Donat. / Don.,none,Vergillia Vita,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0110a-stoa002,yes,,,
http://errol.oclc.org/laf/nr95-20973.html,nr95-20973,Dorcatius,Dorcatius ,none,Dorcatius,DORC.,none,none,Carmen,DORC. poet. 2 ,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),no-not in public domain,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,863.1,none,yes,,,
http://errol.oclc.org/laf/n79-128938.html,n79-128938,"Dracontius, Blossius Aemilius, 5th cent.",none,Dracontius,none,none,Dracont.,none,Carmina (Carmina Profana/Carmina Minora/Romulea),none,Dracont. Carm.,none,none,none,Baehrens Poet. Min. V,yes,Duhn Leipzig 1873,yes--IA has scanned,none,stoa0110b-stoa001,yes,,This includes some small occasionally cataloged separate works such as De Mensibus and De Origine Rosarum,
http://errol.oclc.org/laf/n79-128938.html,n79-128938,"Dracontius, Blossius Aemilius, 5th cent.",none,Dracontius,none,none,Dracont.,none,De Laudibus Dei,none,none,none,none,none,"PLM V, Vollmer",yes,none,none,n.a.,stoa0110b-stoa002,yes,,,
http://errol.oclc.org/laf/n79-128938.html,n79-128938,"Dracontius, Blossius Aemilius, 5th cent.",none,Dracontius,none,none,Dracont.,none,Hexaëmeron Creationis Mundi,none,Dracont. Hexaëm. / Dracont. Hex.,none,none,n.a.,none,n.a.,Arevalo 1791,no-need to obtain,none,stoa0110b-stoa003,no,,,
http://errol.oclc.org/laf/n79-128938.html,n79-128938,"Dracontius, Blossius Aemilius, 5th cent.",none,Dracontius,none,none,Dracont.,none,Satisfactio,none,none,none,none,n.a.,Duhn 1873,yes,none,n.a.,none,stoa0110b-stoa004,yes,,,
http://viaf.org/viaf/305392594/,305392594,"Drusus, C.",none,none,none,none,none,none,Fragmenta,none,none,none,none,n.a.,none,n.a.,none,n.a.,one,stoa0110c-stoa001,yes,,,
none,none,Anonymous,none,none,none,Ed.,none,none,Edicta aedilium curulium ,Ed. aed. cur. (Font. iur. p. 238) 3 ,none,none,Bruns Tübingen 1909  (Fontes Iuris Romani Antiqui ),no-need to obtain,,,none,n.a.,none,stoa0110d-stoa001,no,,,
none,none,Anonymous,none,none,none,Ed.,none,none,Edicta praetorum ,Ed. pr. (Font. iur. p. 237) 45. 13 ,none,none,Bruns Tübingen 1909  (Fontes Iuris Romani Antiqui ),no-need to obtain,,,none,n.a.,none,stoa0110d-stoa002,no,,,
 http://viaf.org/viaf/17218101,17218101,Egeria (Eucheria),none,none,none,none,none,none,Itinerarium / Peregrinatio ad Loca Sancta,none,none,none,none,n.a,Corp. Vind. 39,yes,none,n.a.,none,stoa0111-stoa001,yes,,,
http://errol.oclc.org/laf/nr95-20975.html,nr95-20975,Egnatius,Egnatius ,none,Egnatius,EGN.,none,none,Carmina,EGN. poet. 2. 2 ,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),no-not in public domain,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,514.1,none,yes,,,
http://viaf.org/viaf/14778504,14778504,Einhard (Eginardus),none,none,none,none,none,none,Vita Karoli Magni,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0112-stoa001,yes,,,
http://viaf.org/viaf/72188301/,72188301,"Ekkehard I, Dean of St. Gall d. 973 (Ekkehardus)",none,none,none,none,none,none,Waltharius,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0113-stoa001,yes,,,
http://viaf.org/viaf/268832579/,268832579,Ekkehard IV ca. 980-ca. 1060,none,none,none,none,none,none,Casus Sancti Galli,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0113a-stoa001,yes,,,
http://viaf.org/viaf/288066149,288066149,Eccardus de Uraugia ca. 1050-ca. 1125 (Ekkehard of Aura),none,none,none,none,none,none,Chronicon Universale,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0113b-stoa001,yes,,,
http://errol.oclc.org/laf/nr96-29320.html,nr96-29320,"Emporius, Orator",none,none(not in list),none,Empor.,none,none,Oratoria (De Ethiopoeia-- Praeceptum Loci Communis -- Praeceptum Demonstrativae -- Materiae -- Praeceptum Deliberativae ),none,Empor.  Rhet. de Loco. Comm.,none,none,n.a.,"Rhetores Latini Minores, Halm",yes,"Rhetores Latini Minores, Halm.; Cappr.",yes,none,stoa0113c-stoa001,yes,,,
http://viaf.org/viaf/186155006/,186155006,Encolpius,none,none,none,none,none,none,Vita Alexandri Severi,none,none,none,none,n.s.,none,n.a.,none,n.a.,none,stoa0113d-stoa001,yes,,,
http://errol.oclc.org/laf/n84-208759.html,n84-208759,Appendix Vergiliana,Appendix Vergiliana,none,Appendix Vergiliana,Eleg. Maec.,none,none,Elegia in Maecenatem (in Appendix Vergiliana) ,Eleg. Maec. 178 ,none,none,Ellis OCT 1907,yes-older edition,"Baehrens, Poet. Min I",yes,none,n.a.,692.6,stoa0297-stoa009,yes,,,
none,none,Anonymous,none,none,none,Elog.,none,none,Elogium,Elog. 48 (CIL I. p. 202) ,none,none,"Corpus Inscriptionum Latinarum, Vol I",no-need to obtain,,,none,n.a.,CIL-Elog.,none,no,,,
none,none,Anonymous,none,none,Anonymi Epici et Lyrici,Elog. Cal.,none,none,A. Atilii Calatini elogium,Elog. Cal. (poet. p. 7) ,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),no-not in public domain,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,9500.4,none,yes,,,
http://errol.oclc.org/laf/n79-109712.html,n79-109712,"Ennius, Quintus",Q. Ennius ,Q. Ennius,Q. Ennius ,ENN.,Enn.,Enn.,Annales,ENN. Ann. 628 ,Enn. Ann.,none,Vahlen Leipzig 1928 ,yes-older edition,Muller 1884,yes,Rib.; Vahl.,yes-we have scanned,43.1,stoa0114-stoa001,yes,,,
http://errol.oclc.org/laf/n79-109712.html,n79-109712,"Ennius, Quintus",Q. Ennius ,Q. Ennius,Q. Ennius ,ENN.,Enn.,Enn.,Incerta  ,ENN. inc. 53 ,none,none,Vahlen Leipzig 1928 ,yes-older edition,Muller 1884,yes,none,none,43.7,none,yes,,,
http://errol.oclc.org/laf/n79-109712.html,n79-109712,"Ennius, Quintus",Q. Ennius ,Q. Ennius,Q. Ennius ,ENN.,Enn.,Enn.,Satirae,ENN. Sat. 70,none,none,Vahlen Leipzig 1928 ,yes-older edition,Muller 1884,yes,none,none,43.4,none,yes,,,
http://errol.oclc.org/laf/n79-109712.html,n79-109712,"Ennius, Quintus",Q. Ennius ,Q. Ennius,Q. Ennius ,ENN.,Enn.,Enn.,"Scenica (Palliatae, Praetexta, Tragoediae?)",ENN. scen. 430 ,Enn. Trag.,none,Vahlen Leipzig 1928 ,yes-older edition,Muller 1884,yes,Rib.; Vahl.,yes-we have scanned,"43.2, 43.3, 43.5",stoa0114-stoa002,yes,,,
http://errol.oclc.org/laf/n79-109712.html,n79-109712,"Ennius, Quintus",Q. Ennius ,Q. Ennius,Q. Ennius ,ENN.,Enn.,Enn.,Varia ,ENN. var. 146,none,none,Vahlen Leipzig 1928 ,yes-older edition,Muller 1884,yes,none,none,43.6,none,yes,,,
http://errol.oclc.org/laf/n92-116825.html,n92-116825,Consolatio at Liviam,none,none,P. Ovidius Naso,Epic. Drusi,none,none,Epicedion Drusi (Consolatio ad Liuiam),Epic. Drusi 474 ,none,none,Poetae Latini Minores Vollmer T 1930 ,no-not in public domain,"Baehrens, Poet. Min I",yes,none,n.a.,959.15,none,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Benedictio Cerei I,none,none,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa001,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Benedictio Cerei II,none,none,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa002,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Carmina,none,Ennod.Carm.,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa003,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Dictiones,none,Ennod. Dict.,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa004,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,De Vita Beati Antoni Monachi,none,none,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa005,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Ennodius Ambrosio et Beato,none,none,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa007,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Epistulae,none,Ennod. Ep.,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa008,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Epigrammata,none,Ennod.Epigr.,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa009,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Epithalamium  ,none,Ennod. Epithal.,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa010,yes,,Deprecating this identifier-work separtely identified by TLL-but part of Carmina in CSEL,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Eucharisticum de Vita Sua,none,none,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa011,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Libellus Adversus eos qui contra Synodum Scribere Praesumpserunt,none,none,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa012,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Panegyricus Theodorico Regi Dictus,none,Ennod. Pan. ,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa006,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Petitorium quo Absolutus est Gerontius Puer Agapiti,none,none,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa013,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Praeceptum Quando Iussi Sunt Omnes Episcopi Cellulanos Habere,none,none,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa014,yes,,,
http://errol.oclc.org/laf/n86-138079.html,n86-138079,"Ennodius, Magnus Felix, Saint, 474-521",none,Ennodius,none,none,Ennod.,none,Vita Epiphanii,none,Ennod. Vit. Epiph.,none,none,n.a.,Hartel,yes-IA has scanned,Hartel;Vogel,"IA has scanned, no-need to obtain",none,stoa0114a-stoa015,yes,,,
http://viaf.org/viaf/100177778,100177778,"Ephraem Syrus, Saint 303-373",none,none,none,none,none,none,Vita Sancti Abrahae,none,none,none,none,n.a.,none,n..a,none,n.a.,none,stoa0114b-stoa001,yes,,,
http://viaf.org/viaf/100177778,100177778,"Ephraem Syrus, Saint 303-373",none,none,none,none,none,none,Vita Sanctae Mariae Meretricis,none,none,none,none,n.a.,none,n..a,none,n.a.,none,stoa0114b-stoa002,yes,,,
http://errol.oclc.org/laf/nr95-27774.html,nr95-2774,Cornelius Epicadus ,Cornelius Epicadus ,none,Cornelius Epicadus ,EPICAD.,none,none,Grammatica,EPICAD. gram. 3 ,none,none,Funaioli T 1907 (Grammaticae Romanae Fragmenta),yes-Google has scanned,,,none,n.a.,46.1,none,es,,,
none,none,Anonymous,none,none,Anonymi Epici et Lyrici,Epigr. Pac.,none,none,Epigramma Pacuui ,Epigr. Pac. 4 (poet. p. 32) ,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),no-not in public domain,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,9500.12,none,yes,,,
none,none,Anonymous,none,none,Anonymi Epici et Lyrici,Epigr. Plaut.,none,none,Epigramma a Varrone Plauto attributum ,Epigr. Plaut. 3 (poet. p. 32) ,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),no-not in public domain,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,9500.11,none,yes,,,
http://viaf.org/viaf/87673996/,87673996,Erasmus,none,none,none,none,none,none,Adagia,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0115-stoa008,no,,A number of works in catalog by this author,
http://viaf.org/viaf/87673996/,87673996,Erasmus,none,none,none,none,none,none,Colloquia,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0115-stoa002,no,,,
http://viaf.org/viaf/87673996/,87673996,Erasmus,none,none,none,none,none,none,Epistulae,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0115-stoa004,no,,,
http://viaf.org/viaf/87673996/,87673996,Erasmus,none,none,none,none,none,none,Moria Encomium,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0115-stoa006,no,,,
http://viaf.org/viaf/220069970,220069970,"Erchemperto, active 9th century (Erchempertus)",none,none,none,none,none,none,Historia langobardorum Beneventanorum,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0116-stoa001,no,,,
http://viaf.org/viaf/90633393/,90633393,"Erigena, Johannes Scotus, ca. 810-ca. 877",none,none,none,none,none,none,De Divisione Natura,none,none,none,n.a.,none,n.a.,none,n.a.,none,none,stoa0116a-stoa001,yes,,,
http://viaf.org/viaf/74207825/,74207825,Ermoldus Nigellus,none,none,none,none,none,none,In Honorem Hludowici Christianissimi Caesari Augusti,none,none,none,n.a.,none,n.a.,none,n.a.,none,none,stoa0116b-stoa001,no,,,
http://viaf.org/viaf/208557399,208557399,"Euanthius, c. 358 (Evanthius)",none,none,none,none,none,none,De Fabula Hoc Est De Comoedia,none,none,none,n.a.,none,n.a.,none,n.a.,none,none,stoa0116c-stoa001,yes,,,
http://id.loc.gov/authorities/names/no99085520,no99-85520,"Eucherius, of Lyon, Saint, -449?",none,none,none,none,none,none,De Laude Heremi ,none,none,none,none,none,none,none,none,n.a.,none,stoa0117-stoa001,yes,,,
http://id.loc.gov/authorities/names/no99085520,no99-85520,"Eucherius, of Lyon, Saint, -449?",none,none,none,none,none,none,Formulae Spiritalis Intellegentiae,none,none,none,none,none,none,none,none,n.a.,none,stoa0117-stoa002,yes,,,
http://id.loc.gov/authorities/names/no99085520,no99-85520,"Eucherius, of Lyon, Saint, -449?",none,none,none,none,none,none,Instructiones ,none,none,none,none,none,none,none,none,n.a.,none,stoa0117-stoa003,yes,,,
http://id.loc.gov/authorities/names/no99085520,no99-85520,"Eucherius, of Lyon, Saint, -449?",none,none,none,none,none,none,Passio Agaunensium Martyrum ,none,none,none,none,none,none,none,none,n.a.,none,stoa0117-stoa004,yes,,,
http://id.loc.gov/authorities/names/no99085520,no99-85520,"Eucherius, of Lyon, Saint, -449?",none,none,none,none,none,none,Epistola Paraenetica Ad Valerianum Cognatum ,none,none,none,none,noen,Migne,none,none,n.a.,none,stoa0117-stoa005,yes,,,
http://id.loc.gov/authorities/names/no99085520,no99-85520,"Eucherius, of Lyon, Saint, -449?",none,none,none,none,none,none,Homiliae Quaedam     ,none,none,none,none,noen,Migne,none,none,n.a.,none,stoa0117-stoa006,yes,,,
http://id.loc.gov/authorities/names/no99085520,no99-85520,"Eucherius, of Lyon, Saint, -449?",none,none,none,none,none,none,Exhortatio Ad Monachos,none,none,none,none,noen,Migne,none,none,n.a.,none,stoa0117-stoa007,yes,,,
http://id.loc.gov/authorities/names/no99085520,no99-85520,"Eucherius, of Lyon, Saint, -449?",none,none,none,none,none,none,Epitomes Operum Cassiani Ad Castorem Aptensem Libri Duo     ,none,none,none,none,noen,Migne,none,none,n.a.,none,stoa0117-stoa008,yes,,,
http://id.loc.gov/authorities/names/no99085520,no99-85520,"Eucherius, of Lyon, Saint, -449?",none,none,none,none,none,none,Epistola Ad Philonem Presbyterum Suum [Incertus]  ,none,none,none,none,noen,Migne,none,none,n.a.,none,stoa0117-stoa009,yes,,,
http://viaf.org/viaf/90719515,90719515,Pseudo-Eucherius,none,none,none,none,none,none,De Situ Hierusolimitanae Urbis,none,none,none,none,none,Corp. Vind. 39,none,none,n.a.,none,stoa0117p-stoa001,yes,,,
http://viaf.org/viaf/258707754,258707754,"Eugenius Vulgarius,  f. 887-928",none,none,none,none,none,none,Metrum Parhemiacum Tragicum,none,none,none,none,none,none,na.,none,n.a.,none,stoa0118-stoa001,yes,,,
http://id.loc.gov/authorities/names/n86042983,n86-42983,Eugippius,none,none,none,none,none,none,Vita Sancti Severini,none,none,none,none,n.a.,"Knoll, Corp. Vind. VIIII 2",yes,none,none,none,stoa0119-stoa001,yes,,,
http://id.loc.gov/authorities/names/n86042983,n86-42983,Eugippius,none,none,none,none,none,none,Epistula ad Probam Virginem,none,none,none,none,n.a.,Corp. Vind. VIIII 1,yes,none,none,none,stoa0119-stoa002,yes,,,
http://id.loc.gov/authorities/names/n86042983,n86-42983,Eugippius,none,none,none,none,none,none,Excerpta ex Operibus Augustini,none,none,none,none,n.a.,Corp. Vind. VIIII 1,yes,none,none,none,stoa0119-stoa003,yes,,,
http://id.loc.gov/authorities/names/no2002104393,no2002-104393,Eugraphius,none,none,none,none,none,none,Commentum Terenti,none,none,none,none,n.a.,Corp. Vind. VIIII 1,,none,none,none,stoa0119a-stoa001,yes,,,
http://viaf.org/viaf/34801256/,none,"Eumenius, Panegyricus, um 300",none,Eumenius,none,none,Eum.,none,Gratiarum Actio Constantino Augusto Flaviensium Nomine,none,Eum. Grat. Act. / Eum. Pan. Flavens. Nom. Dict.,none,none,n.a.,same as LS,yes,XII panegyrici Latini (1874)--Baehrens ,yes-Google has scanned,none,stoa0120a-stoa001,no,,,
http://viaf.org/viaf/34801256/,none,"Eumenius, Panegyricus, um 300",none,Eumenius,none,none,Eum.,none,Panegyricus Constantino Augusto dictus,none,Eum. Pan. Const. / Eum. Pan. Ad Constant. / Eum. Paneg. Ad Constant.,none,none,n.a.,same as LS,yes,XII panegyrici Latini (1874)--Baehrens ,yes-Google has scanned,none,stoa0120a-stoa002,yes,,,
http://viaf.org/viaf/34801256/,none,"Eumenius, Panegyricus, um 300",none,Eumenius,none,none,Eum.,none,Panegyricus Constantino Caesari dictus,none,Eum. Pan. Ad Const. Caes.,none,none,n.a.,same as LS,yes,XII panegyrici Latini (1874)--Baehrens ,yes-Google has scanned,none,stoa0120a-stoa003,yes,,,
http://viaf.org/viaf/34801256/,none,"Eumenius, Panegyricus, um 300",none,Eumenius,none,none,Eum.,none,Pro Restaraundis Scolis,none,Eum. Rest. Schol.,none,none,n.a.,same as LS,yes,XII panegyrici Latini (1874)--Baehrens ,yes-Google has scanned,none,stoa0120a-stoa004,yes,,,
http://viaf.org/viaf/37721887,none,"Eusebius, Pope, -309 or 310",none,none,none,none,none,none,Epistulae,noen,none,none,noen,n.a.,Migne 7,yes,none,n.a.,none,stoa0120e-stoa001,,,,
http://viaf.org/viaf/79254701,none,"Eusebius, Saint, Bishop of Vercelli, approximately 283-371 (Eusebius Vercellensis)
    ‎",none,none,none,none,none,none,Epistolae [ex Galland Bibl],none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0120f-stoa001,yes,,,
http://viaf.org/viaf/79254701,none,"Eusebius, Saint, Bishop of Vercelli, approximately 283-371 (Eusebius Vercellensis)
    ‎",none,none,none,none,none,none,De Sanctissima Trinitate Confessio,none,none,none,none,n.a,none,n.a.,none,n.a.,none,stoa0120f-stoa002,yes,,,
http://errol.oclc.org/laf/n85-83031.html,n85-83031,"Eutropius, 4th cent.",none,Flavius Eutropius,none,none,Eutr.,none,Breviarium ab urbe condita,none,none,none,none,n.a.,Ruhl 1887,no-need to obtain,"LS (Societas Bipontina-Historiæ romanæ scriptores minores,)Harper and Smith--Grosse (Halle 1813),  Harpers--Droyssen (Berlin 1878)",no-need to obtain,none,stoa0121-stoa001,yes,2236.001,TLG ID is for a Greek translation,
http://errol.oclc.org/laf/n84-174993.html,n84-174993,"Eutyches, 6th cent.",none,none(not in list),none,none,Eutych.,none,De Discernendis Conjugationibus / Ars De Verbo,none,Eutych. / Eutych. Disc. Conj.,none,none,n.a.,Keil (Grammatici Latini),yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605)",yes-Google has scanned,none,stoa0121a-stoa001,yes,,,
http://viaf.org/viaf/58608059,58608059,"Eutychianus, Pope, -283",none,none,none,none,none,none,De decretis Eutychiano adscriptis,none,none,none,none,none,Migne 5,yes,none,n.a.,none,stoa0120g-stoa001,yes,,,
http://viaf.org/viaf/58608059,58608059,"Eutychianus, Pope, -283",none,none,none,none,none,none,Exhortatio ad Presbyteros,none,none,none,none,none,Migne 5,yes,none,n.a.,none,stoa0120g-stoa002,yes,,,
http://viaf.org/viaf/58608059,58608059,"Eutychianus, Pope, -283",none,none,none,none,none,none,Epistola et Decreta Dubia,none,none,none,none,none,Migne 5,yes,none,n.a.,none,stoa0120g-stoa003,yes,,,
